path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
serangoon_garden_way,Serangoon Garden Way,2472.0,31028.046,38647.075,15.474,15.474,15.474,2.119,1.0,SERANGOON GARDEN WAY,3.67
serangoon_garden_way,Serangoon Garden Way,2474.0,31028.812,38648.923,15.534,15.534,15.534,2.328,1.0,SERANGOON GARDEN WAY,3.598
serangoon_garden_way,Serangoon Garden Way,2476.0,31029.559,38650.778,15.589,15.589,15.589,2.769,1.0,SERANGOON GARDEN WAY,3.544
serangoon_garden_way,Serangoon Garden Way,2478.0,31030.221,38652.665,15.64,15.64,15.64,,,SERANGOON GARDEN WAY,3.583
serangoon_garden_way,Serangoon Garden Way,2480.0,31030.883,38654.552,15.695,15.695,15.695,,,SERANGOON GARDEN WAY,3.621
serangoon_garden_way,Serangoon Garden Way,2482.0,31031.544,38656.44,15.773,15.923,15.923,,,SERANGOON GARDEN WAY,3.659
serangoon_garden_way,Serangoon Garden Way,2484.0,31032.206,38658.327,15.833,16.151,16.151,,,SERANGOON GARDEN WAY,3.698
serangoon_garden_way,Serangoon Garden Way,2486.0,31032.868,38660.214,17.84,16.378,16.378,,,SERANGOON GARDEN WAY,3.736
serangoon_garden_way,Serangoon Garden Way,2488.0,31033.529,38662.102,15.894,16.67,16.67,,,SERANGOON GARDEN WAY,3.775
serangoon_garden_way,Serangoon Garden Way,2490.0,31034.191,38663.989,17.248,16.962,16.962,,,SERANGOON GARDEN WAY,3.813
serangoon_garden_way,Serangoon Garden Way,2492.0,31034.852,38665.877,18.283,17.254,17.254,,,SERANGOON GARDEN WAY,3.876
serangoon_garden_way,Serangoon Garden Way,2494.0,31035.514,38667.764,17.686,17.545,17.545,,,SERANGOON GARDEN WAY,4.142
serangoon_garden_way,Serangoon Garden Way,2496.0,31036.176,38669.651,16.172,17.694,17.694,,,SERANGOON GARDEN WAY,4.408
serangoon_garden_way,Serangoon Garden Way,2498.0,31036.837,38671.539,17.701,17.946,17.895,,,SERANGOON GARDEN WAY,4.679
serangoon_garden_way,Serangoon Garden Way,2500.0,31037.499,38673.426,18.197,17.92,17.895,,,SERANGOON GARDEN WAY,5.163
serangoon_garden_way,Serangoon Garden Way,2502.0,31038.161,38675.314,16.243,17.895,17.895,,,SERANGOON GARDEN WAY,5.66
serangoon_garden_way,Serangoon Garden Way,2504.0,31038.822,38677.201,16.065,17.639,17.639,,,SERANGOON GARDEN WAY,6.156
serangoon_garden_way,Serangoon Garden Way,2506.0,31039.615,38679.031,17.949,17.382,17.382,,,SERANGOON GARDEN WAY,6.512
serangoon_garden_way,Serangoon Garden Way,2508.0,31040.544,38680.802,16.989,17.125,17.125,,,SERANGOON GARDEN WAY,6.721
serangoon_garden_way,Serangoon Garden Way,2510.0,31041.474,38682.573,16.926,16.869,16.869,,,SERANGOON GARDEN WAY,6.93
